"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Slovak Republic","SVK","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","119","1537","3125","5946","12315","28658","200140","465364","664072","1243740","2147330","2923380","3678770","4275160","4540370","4893230","6068060","5520040","5497720","5925010","5983060","6094470","6208410","6378100","6675550","6989900","7117750","7241700","7399530","",
"Slovenia","SVN","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","523","3500","6500","16332","27301","41205","93611","161606","631411","1215600","1470090","1667230","1739150","1848640","1759230","1819570","1928410","2054900","2100440","2121950","2168550","2241160","2283570","2326390","2353930","2385760","2443170","2465860","2511980","",
"Sweden","SWE","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","20362","27236","36294","57914","73000","112600","173000","243000","349000","461200","568200","656000","774500","1381000","2008000","2492000","3169000","4109000","5126000","6372300","7178000","7949000","8801000","8785000","9104000","9607000","10116900","10014000","10440000","10992400","11454300","11848400","12014400","12312500","12638800","12543200","12519300","12476500","12678400","",
"Eswatini","SWZ","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4700","14000","33000","55000","68000","85000","145000","200000","250000","380000","531643","664432","725802","766540","805000","893000","916800","941000","995000","1052000","1052000","1052000","",
"Sint Maarten (Dutch part)","SXM","Mobile cellular subscriptions","IT.CEL.SETS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68840","68840","68840","68840","68840","68840","","68840","",
"Seychelles","SYC","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","1043","2247","5190","16316","25961","36683","44731","49229","54369","58806","70340","77278","93476","110668","117587","126594","136480","136790","151336","148244","151857","167282","178946","193672","",
"Syrian Arab Republic","SYR","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4000","30000","200000","400000","1185000","2346000","2950000","4675000","6234680","7056160","10021900","11696000","12917000","12980000","12291200","14039700","14312300","13349900","15386000","16669500","19387600","",
"Turks and Caicos Islands","TCA","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9052","19361","25085","25085","25085","25085","25085","25085","","","","","","","","","","","",
"Chad","TCD","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","22000","34200","65000","123000","210000","466088","918356","1600000","2281320","2875300","3665660","4402280","4561240","5251560","5465800","5585710","6368600","6984130","7664840","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","1750","2029","16169","30314","57100","102088","186258","360223","720780","1557420","3154252","6681925","11851192","19918147","31164783","54208214","104730984","180255094","262314390","347627397","446501930","537508726","650494668","826005676","1024596499","1195832499","1389427570","1599464522","1789491936","1945605750","2064723434","2091590428","2239479128","2386562196","2481778921","2647378545","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","365","5101","9846","15606","32049","50147","75910","123957","280930","698724","1436108","3496796","7523480","16428014","32560117","49930431","73967346","109274353","180873795","272862456","358249009","422153880","479537880","521850870","544026860","534465780","549693959","571222212","575413620","579445300","577927680","577068250","579651200","603434120","",
"Togo","TGO","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2995","7500","17000","50000","95000","165138","243613","332565","433635","708000","1190320","1549540","2187330","2602280","2695340","3312240","4262990","4516110","4855210","5505420","6069910","6144510","6239180","",
"Thailand","THA","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","821","5882","17563","39936","63223","123551","250584","413557","737283","1297830","1844630","2203910","1976960","2339400","3056000","7550000","17449900","21616900","26965500","30460200","40125500","52974000","61837200","65952300","71726300","77449000","85012000","93849000","97096000","102942000","119669000","121530000","125098000","129614000","",
"Tajikistan","TJK","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","320","420","625","1160","1630","13200","47617","135000","265000","2150000","2132770","3673520","4900000","5940840","6324000","6528000","7537100","7999100","8489000","9400000","9904000","9904000","9904000","",
"Turkmenistan","TKM","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2500","3000","4000","7500","8173","8173","9187","50100","105000","216868","381670","1135150","2132890","3197620","5300000","5900000","6125300","7206100","7842000","8575000","9377000","9377000","9377000","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","3300","19371","103195","261175","582884","1034851","2074262","3626191","6301178","12346724","20608764","39214928","62318373","82862998","99563575","124146995","172290932","237927757","303500264","379027751","456894494","509787319","568099560","625823152","660033654","701332844","705418521","686546834","682589705","664516405","653751384","653287243","",
"Timor-Leste","TLS","Mobile cellular subscriptions","IT.CEL.SETS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","","","","20058","25722","33072","49100","78215","125002","350891","473020","614151","621000","650000","1375750","1376670","1492120","1556620","1309070","1425260","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","2911","3527","4955","7766","13482","17897","27278","44059","200747","359511","845233","1278498","2275258","6103881","12175316","16983459","24182672","38112767","66810910","104148207","150504379","187998748","232264186","267184173","295261859","320519088","345868483","354307009","360548580","366479706","378755932","381569787","411564267","",
"Tonga","TON","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","302","120","130","140","180","236","3354","11200","16400","29872","30051","46525","50472","53000","54300","55000","56000","57500","68000","73493","80000","107938","107938","62104","",
"South Asia (IDA & IBRD)","TSA","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3010","10300","16394","31187","54948","171460","471054","1159044","1642304","2564005","4610659","8506448","16793723","39203388","63084792","116939916","229130701","347230168","503420166","703991288","956959027","1133612138","1134454937","1190248198","1271478854","1330876237","1481312001","1554226943","1574138388","1570199881","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3980","7880","9600","17406","59142","372608","601706","1083260","2088517","3872303","6466858","11445272","17046727","25098099","35687633","54326215","90481592","135536132","184823755","261134055","316759771","387953348","471725456","544447623","618078263","680980334","751999585","752397549","765230621","820446890","860887155","",
"Trinidad and Tobago","TTO","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","426","1277","1679","2599","6353","9534","17140","26307","38659","161860","256106","262772","336352","651189","924100","1518800","1509800","1806120","1846350","1894240","1826200","1883680","1943870","1980570","2123370","2165850","2030640","1946570","2163730","",
"Tunisia","TUN","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","224","401","636","953","1239","1974","2269","2709","3185","6500","7656","38998","55258","119165","389208","574334","1917530","3735700","5680730","7339050","7842620","8602160","9797030","11114200","12387700","12843900","12712400","14283600","14595900","14282100","14334100","14769600","14771000","",
"Turkey","TUR","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","365","5101","9846","15606","31809","47828","61395","84187","174779","437130","806339","1609810","3506130","8121520","16133400","19572900","23323100","27887500","34707500","43609000","52662700","61975800","65824100","62779600","61769600","65321700","67680500","69661100","71888400","73639300","75061700","77800200","80118000","80790900","",
"Tuvalu","TUV","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500","1300","1600","1800","1800","1000","1600","2130","2800","3400","3800","6600","7600","8000","8000","8000","",
"Tanzania","TZA","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","371","3500","9038","20200","37940","50950","110518","275560","606859","1298000","1942000","2964000","5609000","8252000","13006800","17469500","20983900","25666500","27219300","27442800","31862700","39665600","40044200","39953900","43497300","47685200","",
"Uganda","UGA","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1747","4000","5000","30000","56358","126913","283520","393310","776169","1165040","1315300","2008820","4195280","8554860","9383730","12828300","16697000","16356400","18068600","20365900","20220300","22838500","24948900","24472000","24472000","",
"Ukraine","UKR","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","5000","14000","30000","57200","115500","216567","818524","2224600","3692700","6498420","13735000","30013500","49076200","55240400","55681500","54942800","53928800","55576500","59343700","62458800","61170200","60720100","56717900","55714700","53933600","54842900","",
"Upper middle income","UMC","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","1750","2029","16534","35415","70246","136159","314460","606631","1260133","2522986","5461673","10759477","18954787","34792669","57060578","103285706","185628251","287622244","400945147","531577610","722180324","952625943","1179065479","1445093564","1733736757","1967124660","2214427871","2442448553","2664248237","2898727255","2987623618","3019629921","3148965158","3298629499","3355093722","3521944535","",
"Uruguay","URY","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1712","4969","6825","39904","78601","99235","151341","319131","410787","519991","513528","497530","599768","1154920","2330010","3004320","3507820","4111560","4437160","4757430","4995460","5267950","5497090","5165470","5116740","5097570","5170620","4779790","",
"United States","USA","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","91600","340213","681825","1230860","2069440","3508940","5283060","7557150","11032800","16009500","24134400","33785700","44043000","55312300","69209300","86047000","109478000","128500000","141800000","160637000","184819000","203700000","229600000","249300000","261300000","274283000","285118000","297404000","304838000","310698000","355500000","382307000","395881000","400206000","404577000","404577000","",
"Uzbekistan","UZB","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500","902","3731","9510","17232","26826","40389","53128","128012","186900","320815","544100","720000","2530370","5691460","12375300","16417900","20952000","25441800","20274100","21500000","21639200","21783300","23265400","24265500","24265500","33380000","",
"St. Vincent and the Grenadines","VCT","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","83","150","215","280","346","750","1420","2361","7492","9982","62911","72000","70620","87634","110491","130098","121114","131791","131809","126992","125378","115017","113371","112649","115844","105875","102700","",
"Venezuela, RB","VEN","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1800","3685","7422","16600","78560","182600","319000","403800","581700","1071900","2009760","3784740","5447170","6472580","6541890","7015120","8420980","12495700","18789500","23820100","27414400","28123600","27880100","28782000","30569100","30896100","30528000","29093500","27600900","25090400","20731200","16558600","",
"British Virgin Islands","VGB","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1200","1200","1200","1200","1200","1200","8000","8000","8000","8000","8000","20700","23000","47031","47524","46597","48703","53406","54764","57195","57195","60486","59121","59121","",
"Virgin Islands (U.S.)","VIR","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","16000","25000","30000","35000","41000","45150","49300","64200","80300","80300","80300","80300","80300","80300","","","","","","","","","","",
"Vietnam","VNM","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","800","4060","12500","23500","68910","160457","222700","328671","788559","1251200","1902390","2742000","4960000","9593200","18892500","45024000","74872300","98224000","111570000","127318000","131674000","123736000","136148000","120324000","120600000","120016000","140639000","136230000","",
"Vanuatu","VUT","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","121","154","207","220","300","365","350","4900","7800","10504","12692","15000","26000","36000","131682","169935","136956","146084","127244","156051","174818","218603","228016","228016","265219","",
"World","WLD","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","23482","63585","101509","148855","319252","750629","1450136","2545275","4327955","7353067","11210120","16276507","23245205","34163549","55514042","90743624","145046034","214956760","318099862","490985397","738159220","960984383","1164279119","1415037261","1761118176","2206118443","2745697482","3368960191","4028994839","4636549595","5295711273","5890569241","6261346446","6662319731","6999953386","7182483958","7510007217","7750613241","7932942088","8195693265","",
"Samoa","WSM","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","766","1480","2432","2500","2500","2700","10500","16000","24000","45500","86000","86000","86000","90000","90000","100302","99887","106524","120517","151008","124211","124211","124211","",
"Kosovo","XKX","Mobile cellular subscriptions","IT.CEL.SETS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","562000","562000","562000","562000","562000","562000","562000","562000","562000","562000","562000","","","","562000","",
"Yemen, Rep.","YEM","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1550","5170","8191","8250","8810","12245","16146","27677","32042","147837","486667","675162","1476000","2277560","2977780","4349000","6445000","8313000","11085000","11668000","13900000","16844700","17100000","15022000","16433100","15357900","15357900","15357900","",
"South Africa","ZAF","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3980","5680","7100","12510","40000","340000","535000","953000","1836000","3337000","5188000","8339000","10787000","13702000","16860000","20839000","33960000","39662000","42300000","45000000","46436000","50372000","64000000","68394000","76865300","79280700","87999500","82412900","88497600","88567000","96972500","",
"Zambia","ZMB","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1547","2721","4550","8260","28190","98853","121200","139092","241000","464354","949559","1663330","2639030","3539000","4406680","5446990","8164550","10524700","10395800","10114900","11557700","12017000","13438500","15470300","17220600","",
"Zimbabwe","ZWE","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5734","19000","174000","266441","314002","338779","363651","425745","647110","849146","1225650","1654720","3991000","7700000","9200000","12613900","13633200","11798700","12757400","12878900","14092100","12909000","13195900","",
